time;value
2020-12-14T21:00:00.185000Z;OFF
2020-12-14T21:19:05.853000Z;ON
2020-12-14T21:19:09.616000Z;OFF
2020-12-14T22:00:00.189000Z;OFF
2020-12-14T22:00:02.038000Z;ON
2020-12-14T22:16:50.884000Z;OFF
2020-12-14T23:00:00.193000Z;OFF
2020-12-14T23:44:51.376000Z;ON
2020-12-14T23:46:25.624000Z;OFF
2020-12-14T23:46:27.711000Z;ON
2020-12-14T23:46:58.489000Z;OFF
2020-12-15T00:00:00.198000Z;OFF
2020-12-15T01:00:00.201000Z;OFF
2020-12-15T02:00:00.206000Z;OFF
2020-12-15T03:00:00.210000Z;OFF
2020-12-15T04:00:00.910000Z;OFF
2020-12-15T05:00:06.104000Z;OFF
2020-12-15T06:00:00.112000Z;OFF
2020-12-15T07:00:00.117000Z;OFF
2020-12-15T08:00:00.122000Z;OFF
2020-12-16T04:45:01.179000Z;ON
2020-12-16T05:00:00.103000Z;ON
2020-12-16T06:00:00.114000Z;ON
2020-12-16T06:52:14.905000Z;OFF
2020-12-16T07:00:00.122000Z;OFF
2020-12-16T08:00:00.126000Z;OFF
2020-12-16T09:00:00.130000Z;OFF
2020-12-16T10:00:00.135000Z;OFF
2020-12-16T11:00:00.140000Z;OFF
2020-12-16T12:00:00.144000Z;OFF
2020-12-16T13:00:00.148000Z;OFF
2020-12-16T14:00:00.153000Z;OFF
2020-12-16T15:00:00.158000Z;OFF
2020-12-16T16:00:00.163000Z;OFF
2020-12-16T17:00:00.167000Z;OFF
2020-12-16T18:00:00.171000Z;OFF
2020-12-16T19:00:00.175000Z;OFF
2020-12-16T20:00:00.179000Z;OFF
2020-12-16T21:00:00.183000Z;OFF
2020-12-16T22:00:00.187000Z;OFF
2020-12-16T23:00:00.191000Z;OFF
2020-12-17T00:00:01.083000Z;OFF
2020-12-17T01:00:00.091000Z;OFF
2020-12-17T02:00:00.100000Z;OFF
2020-12-17T03:00:00.106000Z;OFF
2020-12-17T04:00:00.110000Z;OFF
2020-12-17T04:45:01.211000Z;ON
2020-12-17T05:00:00.114000Z;ON
2020-12-17T06:00:00.121000Z;ON
2020-12-17T06:06:37.618000Z;OFF
2020-12-17T07:00:00.127000Z;OFF
2020-12-17T08:00:00.131000Z;OFF
2020-12-17T09:00:00.135000Z;OFF
2020-12-17T10:00:00.139000Z;OFF
2020-12-17T11:00:00.143000Z;OFF
2020-12-17T12:00:00.148000Z;OFF
2020-12-17T13:00:00.151000Z;OFF
2020-12-17T14:00:00.155000Z;OFF
2020-12-17T15:00:00.160000Z;OFF
2020-12-17T16:00:00.163000Z;OFF
2020-12-17T17:00:00.167000Z;OFF
2020-12-17T17:54:19.009000Z;ON
2020-12-17T18:00:00.171000Z;ON
2020-12-17T19:00:00.174000Z;ON
2020-12-17T19:57:05.514000Z;OFF
2020-12-17T20:00:00.178000Z;OFF
2020-12-17T21:00:00.186000Z;OFF
2020-12-17T22:00:07.537000Z;OFF
2020-12-17T23:00:09.699000Z;OFF
2020-12-18T00:00:00.703000Z;OFF
2020-12-18T01:00:00.708000Z;OFF
2020-12-18T02:00:00.790000Z;OFF
2020-12-18T03:00:02.562000Z;OFF
2020-12-18T04:00:00.566000Z;OFF
2020-12-18T04:45:00.645000Z;ON
2020-12-18T05:00:01.752000Z;ON
2020-12-18T06:00:00.887000Z;ON
2020-12-18T06:57:10.974000Z;OFF
2020-12-18T07:00:01.571000Z;OFF
2020-12-18T08:00:00.921000Z;OFF
2020-12-18T09:00:06.940000Z;OFF
2020-12-18T11:05:56.813000Z;ON
2020-12-18T11:06:02.100000Z;OFF
2020-12-18T12:00:01.304000Z;OFF
2020-12-18T13:00:00.311000Z;OFF
2020-12-18T14:00:00.321000Z;OFF
2020-12-18T15:00:00.331000Z;OFF
2020-12-18T16:00:00.340000Z;OFF
2020-12-20T08:15:22.491000Z;ON
2020-12-20T08:44:20.966000Z;OFF
2020-12-20T09:00:00.702000Z;OFF
2020-12-20T10:00:00.707000Z;OFF
2020-12-20T10:15:43.512000Z;ON
2020-12-20T10:36:55.311000Z;OFF
2020-12-20T11:00:09.340000Z;OFF
2020-12-20T12:00:09.263000Z;OFF
2020-12-20T13:00:00.270000Z;OFF
2020-12-20T14:00:00.274000Z;OFF
2020-12-20T15:00:00.278000Z;OFF
2020-12-21T05:02:33.624000Z;ON
2020-12-21T05:59:52.067000Z;OFF
2020-12-21T06:00:00.969000Z;OFF
2020-12-21T07:00:01.347000Z;OFF
2020-12-21T08:00:00.356000Z;OFF
2020-12-21T09:00:00.367000Z;OFF
2020-12-21T10:00:00.379000Z;OFF
2020-12-21T11:00:01.695000Z;OFF
2020-12-21T12:00:02.353000Z;OFF
2020-12-21T13:00:01.333000Z;OFF
2020-12-21T14:00:00.341000Z;OFF
2020-12-21T15:00:00.350000Z;OFF
2020-12-21T16:00:00.358000Z;OFF
2020-12-21T17:00:00.368000Z;OFF
2020-12-21T18:00:01.137000Z;OFF
2020-12-21T19:00:00.146000Z;OFF
2020-12-21T20:00:00.154000Z;OFF
2020-12-21T21:00:00.159000Z;OFF
2020-12-21T22:00:00.168000Z;OFF
2020-12-22T04:45:02.777000Z;ON
2020-12-22T05:00:00.415000Z;ON
2020-12-22T05:53:31.487000Z;OFF
2020-12-22T06:00:07.160000Z;OFF
2020-12-22T07:00:00.168000Z;OFF
2020-12-22T08:00:00.174000Z;OFF
2020-12-22T09:00:00.178000Z;OFF
2020-12-22T10:00:00.183000Z;OFF
2020-12-22T11:00:00.187000Z;OFF
2020-12-22T12:00:01.683000Z;OFF
2020-12-22T13:00:01.332000Z;OFF
2020-12-22T14:00:01.856000Z;OFF
2020-12-22T15:00:01.224000Z;OFF
2020-12-22T16:00:00.232000Z;OFF
2020-12-22T17:00:00.236000Z;OFF
2020-12-22T18:00:07.189000Z;OFF
2020-12-22T19:00:00.672000Z;OFF
2020-12-22T20:00:01.458000Z;OFF
2020-12-22T21:00:00.465000Z;OFF
2020-12-22T22:00:00.469000Z;OFF
2020-12-22T23:00:01.020000Z;OFF
2020-12-23T00:00:00.029000Z;OFF
2020-12-23T01:00:00.043000Z;OFF
2020-12-23T02:00:00.054000Z;OFF
2020-12-23T03:00:00.065000Z;OFF
2020-12-23T04:00:00.078000Z;OFF
2020-12-23T04:45:00.721000Z;ON
2020-12-23T05:00:00.087000Z;ON
2020-12-23T05:40:12.767000Z;OFF
2020-12-23T06:00:00.094000Z;OFF
2020-12-23T07:00:00.101000Z;OFF
2020-12-23T08:00:00.105000Z;OFF
2020-12-23T09:00:00.109000Z;OFF
2020-12-23T10:00:00.115000Z;OFF
2020-12-23T11:00:00.119000Z;OFF
2020-12-23T12:00:00.123000Z;OFF
2020-12-23T13:00:06.528000Z;OFF
2020-12-23T14:00:00.538000Z;OFF
2020-12-23T15:00:00.544000Z;OFF
2020-12-23T16:00:01.574000Z;OFF
2020-12-23T17:00:00.579000Z;OFF
2020-12-23T18:00:00.584000Z;OFF
2020-12-23T19:00:00.589000Z;OFF
2020-12-23T20:00:01.515000Z;OFF
2020-12-23T21:00:00.523000Z;OFF
2020-12-23T22:00:00.527000Z;OFF
2020-12-23T23:00:00.531000Z;OFF
2020-12-24T00:00:02.394000Z;OFF
2020-12-24T01:00:00.402000Z;OFF
2020-12-24T02:00:06.935000Z;OFF
2020-12-24T03:00:02.069000Z;OFF
2020-12-24T04:00:00.077000Z;OFF
2020-12-24T05:00:00.086000Z;OFF
2020-12-24T06:00:00.095000Z;OFF
2020-12-24T07:00:00.101000Z;OFF
2020-12-24T08:00:00.105000Z;OFF
2020-12-24T09:00:02.449000Z;OFF
2020-12-24T10:00:07.725000Z;OFF
2020-12-24T11:00:01.781000Z;OFF
2020-12-24T12:00:00.785000Z;OFF
2020-12-24T14:19:16.851000Z;ON
2020-12-24T15:00:03.175000Z;ON
2020-12-24T15:45:16.341000Z;OFF
2020-12-24T16:00:00.184000Z;OFF
2020-12-24T17:00:00.188000Z;OFF
2020-12-24T18:00:00.193000Z;OFF
2020-12-24T19:00:00.200000Z;OFF
2020-12-24T20:00:00.207000Z;OFF
2020-12-24T21:00:04.171000Z;OFF
2020-12-24T22:00:00.179000Z;OFF
2020-12-24T23:00:00.184000Z;OFF
2020-12-25T00:00:00.189000Z;OFF
2020-12-25T01:00:00.194000Z;OFF
2020-12-25T02:00:00.198000Z;OFF
2020-12-25T03:00:00.203000Z;OFF
2020-12-25T04:00:00.207000Z;OFF
2020-12-25T05:00:00.212000Z;OFF
2020-12-25T06:00:00.218000Z;OFF
2020-12-25T07:00:09.914000Z;OFF
2020-12-25T08:00:01.356000Z;OFF
2020-12-25T09:00:02.157000Z;OFF
2020-12-25T10:00:00.169000Z;OFF
2020-12-25T11:00:00.173000Z;OFF
2020-12-25T12:00:00.179000Z;OFF
2020-12-25T13:00:00.190000Z;OFF
2020-12-25T14:00:00.912000Z;OFF
2020-12-25T15:00:04.848000Z;OFF
2020-12-25T16:00:00.854000Z;OFF
2020-12-25T17:00:08.386000Z;OFF
2020-12-25T18:00:00.402000Z;OFF
2020-12-25T19:00:00.408000Z;OFF
2020-12-25T20:00:01.653000Z;OFF
2020-12-25T21:00:01.925000Z;OFF
